cloud
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Th 0.25 Zn 0.25 Ge 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f | Sc 0.25 Te 0.25 As 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f 1a | K 0.2 Hf 0.2 Pb 0.4 C 0.2
0 3 a D D D b O O O j O O O 0 | 2a 2b | Tb 0.43 Cu 0.14 Hg 0.43
0 4 a D D D b O O O m O O O c D O F 0 | 4b 8d 4a | Mg 0.25 Re 0.5 Br 0.25
1 3 b O O O g O O O c O O O 0 | 1a 1b 2f 1d | Ag 0.2 Mo 0.2 S 0.4 Br 0.2
0 1 c O D O 0 | 2a | H 0.42 C 0.28 N 0.09 O 0.21
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Sc 0.5 Co 0.25 Os 0.25
1 2 b O O O c O O O 0 | 1f 2q 1h | Na 0.25 Li 0.5 La 0.25
0 3 n O O O i O O O k O O O 0 | 1b 1e 3k 3j | Ce 0.12 Pm 0.12 Sc 0.75
1 2 n O O O e O O O 0 | 2d 1a 1b 6i | K 0.25 Tb 0.08 Ga 0.17 O 0.5
1 3 a D D O b O O D c O O D 0 | 4c 8f | Zn 0.25 B 0.25 Rh 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Re 0.2 As 0.2 S 0.6
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4a 4b | Zn 0.5 In 0.25 Co 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Ba 0.2 P 0.6 H 0.2
1 3 a E C C n O O O e O O O 0 | 3a 6c | Pr 0.14 Tm 0.29 Zn 0.29 In 0.29
1 2 a D D O c O O O 0 | 4i 2a | Hf 0.57 C 0.43
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2a 2d 2c | Na 0.25 Hf 0.5 B 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Hf 0.25 Ag 0.25 W 0.5
1 2 n O O O e O O O 0 | 6i 12j | Fe 0.04 H 0.21 C 0.45 N 0.04 Cl 0.01 O 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4d 4e 2a | Al 0.4 Bi 0.4 Pd 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a 4d | Na 0.25 Nb 0.25 Sn 0.25 Mo 0.25
1 1 c O D D 0 | 4e | Zn 0.01 H 0.54 C 0.33 N 0.04 Cl 0.07 O 0.01
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 2b | Be 0.5 As 0.25 Pb 0.25
1 2 a D D O c O O D 0 | 8f | H 0.4 C 0.52 N 0.02 Cl 0.02 O 0.04
0 3 n O O O b O O D k O O O 0 | 6c 2b 2a | Rb 0.25 Pd 0.08 Cl 0.67
0 2 b D O D c O D D 0 | 4a | H 0.28 Pt 0.06 C 0.28 N 0.17 Cl 0.06 O 0.17
1 2 a D D O c O O D 0 | 4e 8f | Ac 0.1 Pm 0.2 Sm 0.1 Y 0.6
1 3 b O O O g O O O c O O O 0 | 2g 1d 1c | Mg 0.5 In 0.25 Te 0.25
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b 1a | Ba 0.2 Sr 0.4 Zn 0.2 Co 0.2
0 4 a D D D b O O O m O O O j O O O 0 | 2a 2d 2c 2b | Zr 0.5 Ta 0.25 Pd 0.25
0 2 a D D O j O O O 0 | 2a | Cr 0.25 Ge 0.25 Te 0.25 Ru 0.25
1 3 b D O D c O D D d O O O 0 | 4a 8c | Dy 0.33 S 0.67
0 3 a D D D b O O O j O O O 0 | 2a 4d 2b 8e | Ce 0.08 Ga 0.54 Fe 0.38
0 3 a D D O b O O D j O O D 0 | 4a | Ca 0.4 Cr 0.2 P 0.4
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Tm 0.6 Cu 0.2 O 0.2
0 4 a D D D b O O O m O O O j O O O 0 | 2c 2b 2d 2a 8i | Li 0.08 In 0.17 Ag 0.08 Br 0.67
0 1 j O O O 0 | 1b 1a | K 0.5 Co 0.25 B 0.25
1 3 n O O O b O O D e O O O 0 | 2a 2b 4f | Ca 0.17 Tb 0.17 Sb 0.33 Au 0.33
0 2 b O O O j O O O 0 | 1a 1d | Mn 0.25 Tc 0.25 Te 0.5
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Be 0.25 Sn 0.25 O 0.5
0 2 a D D O j O O D 0 | 4a | Ho 0.05 Hf 0.16 H 0.79
0 3 a E C C n O O O k O O O 0 | 3a | Y 0.25 Ga 0.25 Bi 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4c 4b | Li 0.25 Cu 0.5 Ir 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 4e | Li 0.4 Hf 0.2 Ti 0.4
1 3 a E C C n O O O e O O O 0 | 3a 6c 18h 9e | Dy 0.05 Ho 0.1 Pa 0.1 Ga 0.75
0 3 a O D D b O O O j O O O 0 | 2a 2b 4c | Cs 0.12 Na 0.12 Au 0.25 O 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Th 0.5 Pd 0.25 Rh 0.25
0 3 a O D D b O O O j O O O 0 | 2b 2a | Y 0.25 V 0.25 Cl 0.5
1 3 b O O O g O O O c O O O 0 | 2g 2h 1a 1d | Nd 0.67 Y 0.17 In 0.17
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 2b | Na 0.5 Li 0.25 Re 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4c 4a 4d | Re 0.25 Ir 0.25 Pt 0.5
1 2 a D D O c O O D 0 | 8f 4e | H 0.35 Pd 0.04 C 0.43 I 0.09 N 0.09
1 2 a D D O c O O O 0 | 4i | U 0.33 C 0.33 Cl 0.33
1 3 a D D D b O D O c O D O 0 | 4e 4b 4c 8h 8i | K 0.14 Np 0.14 Pa 0.14 Se 0.57
1 3 b O O O g O O O c O O O 0 | 2g 1a 2h 1d | Zr 0.4 Ta 0.1 Ru 0.5
1 3 b O O O g O O O c O O O 0 | 1b 1a 1d 2f | K 0.2 Tc 0.2 P 0.2 Au 0.4
1 2 a D D O c O O O 0 | 4i 2c 2d | Pm 0.42 Nd 0.25 Dy 0.33
1 2 b O O O c O O O 0 | 1a 1d 1f 1g | Co 0.5 Pb 0.25 Br 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Ba 0.2 Co 0.2 Br 0.6
1 2 a D D O c O O O 0 | 4i 2b 2a | Er 0.58 Al 0.08 In 0.33
0 2 b O O O j O O O 0 | 1c 1a 1b 1d | Na 0.25 Sr 0.5 Sn 0.25
1 1 c O D O 0 | 2e | Zr 0.33 V 0.33 Ir 0.33
1 3 a D D O b O O D c O O D 0 | 4c | Ac 0.2 Sc 0.2 Cu 0.6
1 3 b O O O g O O O c O O O 0 | 1d 1c 2g | Zr 0.25 Si 0.25 Ir 0.5
1 2 a D D O c O O O 0 | 2c 4h 4g 8j 4i | Hf 0.09 U 0.18 Tl 0.18 Te 0.55
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 24f 24g 16e | Y 0.67 Zn 0.17 Pd 0.17
1 3 a D D D b O O O c O O O 0 | 8l 8m 8n 4g 4j 2a 2c | Ca 0.67 Ni 0.22 Hg 0.11
1 2 a D D O c O O O 0 | 4i | Cu 0.2 Bi 0.2 Pd 0.6
1 3 a D D D b O O O c O O O 0 | 4i 2a 8l 2d 4h | La 0.21 Zn 0.64 Hg 0.14
1 3 a E C C n O O O e O O O 0 | 6c 18h 9e 3b | Rb 0.22 Cd 0.78
0 3 a D D O b O O O j O O O 0 | 2b 2a | Ti 0.25 As 0.5 Pt 0.25
1 3 a D D O b O O O c O O O 0 | 2a 4j 8q 4i 2c | Tb 0.1 Pm 0.2 Sm 0.7
0 3 a D D O b O O O j O O O 0 | 2a 2b | Ag 0.25 Sb 0.25 Se 0.5
1 1 c O D O 0 | 2e | Mg 0.4 Al 0.2 Ga 0.2 Ag 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4b 4c 4a | La 0.25 Os 0.25 Ir 0.25 Rh 0.25
1 1 c O O O 0 | 1f 1e 2m | Ba 0.25 Be 0.25 Tl 0.5
1 3 a D D O b O O O c O O O 0 | 2c 4e 2d | Tl 0.25 In 0.5 W 0.25
0 2 b O O O j O O O 0 | 1a 1d | Ti 0.5 Cr 0.25 Ir 0.25
1 3 b O O O g O O O c O O O 0 | 1c 1d 2g | Li 0.25 Ho 0.25 Sc 0.5
1 2 a D D O c O O D 0 | 4e 8f | K 0.1 Pa 0.1 Be 0.2 O 0.6
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4d 4a | Ca 0.67 Mn 0.17 As 0.17
1 2 n O O O e O O O 0 | 2c 2d | Ta 0.33 V 0.33 Mo 0.33
1 2 a D D O c O O D 0 | 4e 8f | Ba 0.33 Se 0.67
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b | Mg 0.5 In 0.25 Sn 0.25
1 3 a D D O b O O O c O O O 0 | 2a 4j 2d 8q | Be 0.12 V 0.38 O 0.5
0 2 b O O O j O O O 0 | 1d 1a | Li 0.25 Hg 0.25 Pd 0.5
1 3 a D D D b O O O c O O O 0 | 2a 4j 8l 2d | La 0.12 Pm 0.25 Dy 0.62
1 3 b O O O g O O O c O O O 0 | 2h 1a 1b 4i 1d | Li 0.22 Ac 0.22 In 0.56
0 3 a D D D b O O O m O O O 0 | 8g | Er 0.75 Ga 0.25
1 3 a D D O b O O D c O O D 0 | 4c 4b 8f | Cu 0.17 Ge 0.17 Rh 0.17 S 0.5
0 3 a D D D b O O O j O O O 0 | 2a 2b | Nb 0.25 V 0.25 As 0.5
1 2 a D D O c O O O 0 | 4g 2a 8j 4i 4h 2d | Pm 0.17 Ho 0.08 Er 0.5 Sc 0.25
1 3 a E C C n O O O e O O O 0 | 3a 6c 9d 18h | Sc 0.06 Tl 0.11 Ir 0.17 O 0.67
1 2 a D D O c O O O 0 | 4h 4e 2a 4i | Tb 0.57 Y 0.14 Tl 0.29
1 1 c O O O 0 | 1b 2l 1a 4o 2n 2m | K 0.08 Dy 0.17 Np 0.08 O 0.67
0 4 b O O O g D D D c D D D h D D D 1 Y B Y | 4c 2b 2a 4d | Li 0.5 Mn 0.17 P 0.33
0 3 a D D D b O O O j O O O 0 | 2a 2b | V 0.5 Cr 0.25 Cl 0.25
1 3 a E C C n O O O e O O O 0 | 6c 18f 18h 9d | Pu 0.11 Al 0.63 Cu 0.26
1 3 b O O O g O O O c O O O 0 | 2f 1a 1d 1b | Tc 0.4 Bi 0.2 Os 0.2 Cl 0.2
1 1 c O D O 0 | 2e | Ba 0.2 Ag 0.4 O 0.4
1 2 a D D O c O O D 0 | 8f 4e | Bi 0.11 As 0.21 O 0.68
1 2 a D D O c O O O 0 | 2d 2c 4e | Al 0.25 Si 0.25 Os 0.5
1 2 a D D O c O O O 0 | 2a 4i 8j | Nd 0.09 Y 0.18 Er 0.73
0 0 0 | 1a | Tb 0.03 Nd 0.03 Y 0.5 Sn 0.44
1 1 c O O O 0 | 2n 2m 1g 1f 1a 1e | Pr 0.5 As 0.12 Au 0.12 S 0.25
0 3 b O O O m O O O j O O O 0 | 2g 1c 1a 1b 1d | Sr 0.2 Cu 0.1 Bi 0.4 Rh 0.3
0 3 a O D D b O O O j O O O 0 | 4d 2b 4e 2a | Tb 0.08 Y 0.06 Zr 0.08 As 0.33 Pd 0.44
1 3 b O O O g O O O c O O O 0 | 1d 2f 1a 1b | Rb 0.2 Ba 0.4 Ni 0.2 Hg 0.2
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Sr 0.25 Zr 0.25 Mn 0.5
0 3 a D D O b O O D j O O D 0 | 4a | Pa 0.22 Zn 0.11 Co 0.11 N 0.56
1 3 a E C C n O O O e O O O 0 | 3b 18f 3a 18h | Na 0.07 Li 0.43 Nb 0.07 O 0.43
1 1 c O O O 0 | 1b 2l 1a 4o 2n 2m | Mn 0.08 Fe 0.17 Te 0.08 O 0.67
1 2 a D D O c O O D 0 | 4c 4e 8f | U 0.12 Ge 0.12 Br 0.75
0 2 n O O O k O O O 0 | 1a 1b | K 0.25 Te 0.25 Pb 0.25 Cl 0.25
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b | Pa 0.33 Al 0.33 Ge 0.33
1 2 a D D O c O O O 0 | 8j 4i 2a 4h 2d 4g | Tm 0.5 C 0.08 N 0.25 O 0.17
1 1 c O D D 0 | 4e | Co 0.01 P 0.02 H 0.51 C 0.28 N 0.13 O 0.04
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Te 0.5 P 0.25 Se 0.25
1 1 c O D D 0 | 4e | Zn 0.03 H 0.45 C 0.45 N 0.03 O 0.03
1 2 b O O O c O O O 0 | 1h 1f 2q | Sr 0.25 Nb 0.25 Cd 0.5
1 2 a D D O c O O D 0 | 8f | Ni 0.02 P 0.02 C 0.73 N 0.05 O 0.05 F 0.14
0 5 a D D D b D D D g O D B c D O F h O D B 1 O B Z | 4b 4a | Si 0.5 Pd 0.5
1 3 b O O O g O O O c O O O 0 | 1a 1d 1b 2f | Ge 0.2 Bi 0.2 S 0.2 N 0.4
0 2 a D D O c O O O 0 | 4c 2b 2a | Dy 0.62 Ir 0.34 Au 0.03
0 4 a D D D b O O O m O O O c D O F 0 | 4a 8d 16e | Tb 0.14 Th 0.29 Sb 0.57
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d 1a | Hf 0.4 Zn 0.2 Ag 0.2 Sn 0.2
1 0 0 | 2i | Ti 0.02 Si 0.03 H 0.58 C 0.37
0 3 b O O O g O O O j O O O 0 | 1a 1b 2c 4d | Pu 0.1 Cd 0.1 Ni 0.2 O 0.6
1 3 a E C C n O O O e O O O 0 | 9e 9d 3b 18h 6c | Cs 0.2 Ce 0.2 Ag 0.07 S 0.53
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Yb 0.33 V 0.33 Ga 0.33
1 2 b O O O c O O O 0 | 1a 1g 1d 1f | Sr 0.5 Ca 0.25 Ag 0.25
1 3 b O O O g O O O c D D O 0 | 4g 2a 8j 2c | Hf 0.2 Be 0.2 Al 0.1 Ni 0.5
0 3 n O O O i O O O e O O O 0 | 3f 3g 2d 1a | Y 0.33 Mg 0.33 Tl 0.22 Cd 0.11
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Cu 0.25 Bi 0.5 C 0.25
1 3 a D D D b O O O c D D O 0 | 8j 4a 8f 4b | K 0.3 Na 0.5 Bi 0.2
0 2 a D D O j O O O 0 | 2a | Ta 0.5 Si 0.25 Se 0.25
0 2 a D D O j O O O 0 | 2a | K 0.5 Sr 0.25 Br 0.25
0 3 a D D D b O O O j O O O 0 | 2a 2b | Li 0.5 V 0.25 W 0.25
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d 1a | In 0.4 B 0.2 Mo 0.2 S 0.2
1 3 a E C C n O O O e O O O 0 | 6c 18f 18h 9d | Ho 0.11 Zn 0.79 Cd 0.11
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c | Mg 0.33 Sc 0.33 Mo 0.33
1 2 a D D O c O O O 0 | 2c 2d 4e | Si 0.25 Re 0.25 Bi 0.5
0 3 a E C C n O O O k O O O 0 | 3a | Ta 0.25 Sb 0.25 P 0.5
1 1 c O D D 0 | 4e | Sr 0.5 Si 0.33 Au 0.17
1 2 a D D O c O O O 0 | 2b 4i 2d | Tb 0.08 Pm 0.17 Dy 0.25 Te 0.5
1 2 a D D O c O O D 0 | 8f 4e | Tb 0.4 La 0.4 Tm 0.2
1 1 c O O O 0 | 2m 1f 1e | Na 0.5 Ta 0.25 Ag 0.25
1 3 a D D O b O O D c O O D 0 | 4c 8f 4b | K 0.08 Tl 0.38 I 0.54
1 3 b O O O g O O O c O O O 0 | 1a 1b 2h 4i 1d | Li 0.11 Ac 0.11 Si 0.22 Pt 0.56
1 1 c O O O 0 | 1f 1a 1g 1e | Sr 0.25 Os 0.5 Ir 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4e 4d | U 0.2 Si 0.4 Cu 0.4
0 2 b O O O j O O O 0 | 1b 1c 1a 1d | Ga 0.5 Os 0.25 Au 0.25
1 3 a E C C n O O O e O O O 0 | 3a 18g 18h | Pu 0.05 Ga 0.63 Rh 0.32
0 3 a D D D b O O O c O O O 0 | 2c 2a 4j 8k | Ba 0.12 Ge 0.12 Au 0.25 S 0.5
0 3 a E C C n O O O k O O O 0 | 3a | Mn 0.5 Re 0.25 Te 0.25
1 2 a D D O c O O O 0 | 4i 2a | Nd 0.4 Y 0.2 Ga 0.4
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4b 4c | Tl 0.25 Fe 0.25 Bi 0.25 Ir 0.25
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 8j 2a 8i | Tb 0.1 Pm 0.5 Ho 0.4
1 3 b O O O g O O O c O O O 0 | 1c 1d 2g | Hf 0.25 Pa 0.25 Co 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b | Si 0.5 Sn 0.25 Ru 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 9d | Eu 0.2 Si 0.2 Ge 0.6
1 1 c O D D 0 | 4e 2d 2a | Sm 0.6 Sn 0.3 Hg 0.1
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Zr 0.5 V 0.25 Cu 0.25
1 3 b O O O g O O O c O O O 0 | 1b 2f 1a 1d | Ag 0.2 Pd 0.4 W 0.2 Se 0.2
0 2 a D D O j O O O 0 | 2a | Tm 0.33 Ga 0.5 Rh 0.17
1 2 a D D O c O O O 0 | 4i 2c 2b | Pr 0.38 Sm 0.5 Ho 0.12
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Zn 0.75 S 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Yb 0.5 Dy 0.25 Cu 0.25
0 2 a D D O j O O O 0 | 2a | Sc 0.25 Al 0.12 Si 0.38 Pt 0.25
0 2 a D D O c O O O 0 | 4c | Ho 0.36 Er 0.07 B 0.14 Br 0.43
0 3 n O O O i O O O e O O O 0 | 2c 3g 3f | Sm 0.18 Ge 0.27 Au 0.55
1 3 b O O O g O O O c O O O 0 | 1b 2f 1d | Er 0.25 Zn 0.5 Ru 0.25
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Tc 0.33 Pb 0.33 Br 0.33
1 3 a E C C n O O O e O O O 0 | 6c 3a 9d 18h | Cs 0.11 Th 0.06 Cu 0.17 F 0.67
0 3 n O O O i O O O k O O O 0 | 2h 1c 1f 2i | Li 0.33 Si 0.33 O 0.33
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4a 4d | Nb 0.67 Re 0.17 P 0.17
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b 1a | Rb 0.2 Cr 0.4 Re 0.2 F 0.2
1 0 0 | 2i 1c 1a | Y 0.08 Ta 0.19 W 0.04 O 0.69
1 3 a D D D b O O O c O O O 0 | 4i 2d 2b | Sr 0.5 Mg 0.25 Au 0.25
0 3 b O O O g O O O j O O O 0 | 1a 1b | Na 0.5 Hg 0.25 As 0.25
1 3 n O O O b O O D e O O D 0 | 6g 4d 2b | Tm 0.33 Lu 0.22 Pb 0.33 S 0.11
0 3 a E C C n O O O k O O O 0 | 3a | K 0.25 U 0.25 S 0.5
1 3 b O O O g O O O c O O O 0 | 1d 1b 1a 2f | Bi 0.2 W 0.2 C 0.2 O 0.4
1 1 c O D D 0 | 4e | P 0.02 H 0.51 C 0.42 N 0.02 O 0.03
1 2 a D D O c O O O 0 | 2b 4i | Na 0.09 Sm 0.18 F 0.73
1 3 a E C C n O O O e O O D 0 | 18e 6a 6b 36f | Sr 0.27 Ca 0.09 Co 0.09 O 0.55
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Zr 0.2 As 0.2 I 0.6
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4d 4a | Hf 0.67 Al 0.17 Cu 0.17
1 2 n O O O b O O D 0 | 6h | Al 0.5 Bi 0.5
0 4 a O D D a D O D b O O O j O O O 0 | 4a | La 0.33 Sc 0.33 Se 0.33
0 1 j O O O 0 | 1a 2c 1b | Tm 0.06 Lu 0.56 Ga 0.12 Sn 0.25
1 3 b O O O g O O O c O O O 0 | 2h 1d 1a 2g | Ti 0.5 Nb 0.1 Ru 0.4
0 4 a D D D b O O O g O O O j O O O 0 | 8c 2a 4b 8d | Y 0.18 Ho 0.04 In 0.07 F 0.71
0 4 a O D D a D O D b O O O j O O O 0 | 4a 8b 8c 8d | Li 0.12 Cu 0.12 As 0.25 Se 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Zn 0.25 Cd 0.5 H 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | La 0.25 Sn 0.25 Pb 0.5
0 3 b O O O m O O O j O O O 0 | 2g 1a 1b 1c 1d | Pr 0.2 Ga 0.4 Si 0.1 Pd 0.3
0 3 n O O O i O O O e O O O 0 | 3g 3f 2c 1b | Na 0.33 Cu 0.33 Pb 0.33
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Rb 0.2 Tl 0.6 Hg 0.2
1 3 a D D O b O D D c O D D 0 | 16g 4a 8f 8d | Tb 0.44 Ho 0.11 Ga 0.22 Te 0.22
1 0 0 | 2i | H 0.41 C 0.49 S 0.06 N 0.04
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4c 4b | Li 0.25 Ac 0.25 Mg 0.25 Ir 0.25
1 4 b O O O c O O O d O O O e O O O 0 | 3d 3c 1a | Ca 0.43 Al 0.43 P 0.14
1 1 c O O O 0 | 1f 1e 2m | Ta 0.25 Al 0.25 W 0.5
1 2 b D O D c O D O 0 | 4c | Nb 0.5 Ga 0.25 H 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Gd 0.5 Ta 0.25 Tc 0.25
1 1 c O O O 0 | 2n 2m 1a 1e | La 0.58 Tb 0.25 Pr 0.17
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4d 2a | Cu 0.4 Ge 0.4 Br 0.2
0 1 j O O O 0 | 1b 1a 2c | Ho 0.03 Lu 0.13 Al 0.5 Si 0.13 Os 0.21
1 3 a D D D b O O O c O O O 0 | 2d 2b 4i | Mn 0.25 Cu 0.25 Au 0.5
0 1 j O O O 0 | 1a 1b | Li 0.12 Pr 0.19 Sm 0.06 Ag 0.12 As 0.5
1 2 a D D O c O O O 0 | 2b 4i 2d | Li 0.08 La 0.17 Pb 0.25 Se 0.5
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2b 2c 2a | Rb 0.25 P 0.25 Au 0.25 O 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Ca 0.25 Tm 0.25 Sc 0.5
0 4 a O D D a D O D b O O O j O O O 0 | 4a | V 0.33 Pb 0.33 W 0.33
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Ta 0.2 Al 0.2 Si 0.6
0 3 a D D D b O O O j O O O 0 | 2a 2b | Zr 0.5 Nb 0.25 Sb 0.25
1 3 a D D O b O O D c O O D 0 | 4c 4a 8f | Na 0.17 Er 0.17 Ni 0.17 Te 0.5
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b 2a | Th 0.25 In 0.25 Te 0.25 N 0.25
1 3 b O O O g O O O c D D O 0 | 4g 4h 2a | Cs 0.4 Cd 0.4 Fe 0.2
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Cs 0.2 Nb 0.6 Se 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 4e | Ge 0.4 B 0.2 Pb 0.4
0 3 a E C C n O O O k O O O 0 | 3a | K 0.5 Ba 0.25 Ti 0.25
0 3 n O O O i O O O e O O O 0 | 3f 3g 1a 2d | Er 0.33 In 0.33 Ir 0.11 Rh 0.22
0 3 a D D D b O O O j O O O 0 | 4d 2a 2b | Er 0.33 Ge 0.33 Pt 0.33
1 1 c O D D 0 | 4e 2c | U 0.01 Fe 0.01 P 0.02 H 0.54 C 0.32 N 0.09 Cl 0.01
0 3 n O O O i O O O k O O O 0 | 1b 1c 1e | Mg 0.33 Cr 0.33 Cl 0.33
0 4 b O O O g O O O c O O O h D D O 1 Y Y O | 2a 2b 8m | Nb 0.17 Al 0.17 Te 0.67
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 4b 4c | Sr 0.25 Ag 0.25 Hg 0.25 Rh 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4c 16e | V 0.17 Te 0.17 Pd 0.67
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Ta 0.5 Sb 0.25 N 0.25
0 2 b O O O j O O O 0 | 1a 1d | Li 0.5 Re 0.25 Rh 0.25
1 3 a D D D b O O O c O O O 0 | 4i 2b 4j 2d | Hf 0.38 Ti 0.25 Co 0.38
1 3 b O O O g O O O c O O O 0 | 1a 1b 4i 1c 1d | Sm 0.12 V 0.12 Pd 0.75
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4c 4a 4d | Ba 0.25 Ga 0.25 W 0.5
0 2 b O O O j O O O 0 | 2g 1a 1b 1d 2h | Cs 0.57 Te 0.14 Cl 0.29
1 3 a D D O b O O O c O O O 0 | 4k 2b 2c | Tl 0.5 Cu 0.25 As 0.25
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | Pa 0.25 Sn 0.25 As 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4d 2a | Ta 0.4 Be 0.4 Cr 0.2
1 3 b O O O g D D D c D D D 0 | 16k 8j 4f 8i 4e 4g 4d 2a | H 0.24 Pd 0.01 C 0.33 N 0.18 Cl 0.02 O 0.22
1 0 0 | 2i | H 0.4 C 0.47 S 0.02 Br 0.02 N 0.04 O 0.04
1 2 n O O O e O O O 0 | 2d 1a | Cu 0.67 Ru 0.33
0 3 a D D D b O O O j O O O 0 | 2a 2b | La 0.5 Fe 0.25 Pb 0.25
1 2 n O O O e O O O 0 | 1b 1a 2d 6i | Rb 0.08 Zr 0.08 Mo 0.17 O 0.67
0 2 b O O O j O O O 0 | 1d 1a | Mn 0.25 Bi 0.5 Cl 0.25
1 1 c O O O 0 | 1a 1h 1c 1e | Mn 0.5 Hg 0.25 Br 0.25
0 1 j O O O 0 | 1b 1a | Ti 0.25 B 0.5 P 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Ag 0.5 Ir 0.25 Ru 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Yb 0.25 Y 0.25 Ru 0.5
1 1 c O O O 0 | 1e 1a 2n 2m | U 0.17 Zn 0.17 Se 0.67
1 3 a D D O b O O O c O O O 0 | 2d 4e 2c 4j 4g | Mn 0.12 Sn 0.38 Te 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Ba 0.25 Al 0.5 F 0.25
1 3 n O O O b O O D e O O D 0 | 2b 6g 4d | Tb 0.11 Tm 0.56 Al 0.33
1 3 b O O O g O O O c O O O 0 | 1a 1b 2f 1d | Ba 0.2 Y 0.2 V 0.4 Bi 0.2
